database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
COMARCH,RM,CMT_ADDRESSES,BASE TABLE,The COMARCH.RM.CMT_ADDRESSES table contains detailed address information, including city, house number, street name, and contact details. Columns include timestamps for last update and audit, various text fields for address components, and floating point ID. Related tables include schema_tables.COMARCH.RM.CMT_ADDRESSES.,1,ADR_ID,FLOAT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,20,USR_COM_ID,FLOAT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,21,USR_EXT_ID,TEXT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,22,USR_BLOCK_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,23,USR_WWT_ID,FLOAT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,24,USR_TASK_NOTIFY,TEXT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,25,USR_TZN_ID,FLOAT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,26,USR_MANAGER,TEXT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,27,USR_PRG_ID,FLOAT,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,28,USR_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,29,USR_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,30,USR_AUDIT_RU,NUMBER,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,31,USRX_INACTIVATION_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,32,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USERS,BASE TABLE,The COMARCH.RM.CMT_USERS table contains user data with columns for various user attributes such as USR_ID, USR_FIRST_NAME, USR_LAST_NAME, USR_EMAIL, USR_PHONE, USR_STATUS, and USR_LAST_LOGIN_DATE. It also includes timestamps for user activity audits and manager information. No direct relationship with COMARCH.RM.CMT_ADDRESSES table is apparent from the provided information.,33,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,1,UGR_ID,NUMBER,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,2,UGR_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,3,UGR_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,4,UGR_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,5,UGR_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,6,UGR_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,7,UGR_AUDIT_RU,NUMBER,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,8,UGR_PRG_ID,NUMBER,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,9,UGR_CODE,TEXT,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,10,UGR_NAME,TEXT,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,11,UGR_DESCRIPTION,TEXT,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,12,UGR_STATUS,TEXT,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,13,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_GROUPS,BASE TABLE,The COMARCH.RM.CMT_USER_GROUPS table contains user group data with columns for group description, code, name, timestamps for data loading and last update, audit information, program ID, and group status. User groups have varying approval limits based on SOX policies. No direct relationship with other tables in schema is apparent from provided information.,14,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,1,PRF_ID,NUMBER,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,2,PRF_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,3,PRF_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,4,PRF_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,5,PRF_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,6,PRF_AUDIT_RD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,7,PRF_CODE,TEXT,YES,,
COMARCH,RM,CMT_USER_PROFILES,BASE TABLE,The COMARCH.RM.CMT_USER_PROFILES table stores user profile information, including descriptions, audit timestamps, and unique IDs. Columns include PRF_ID, PRF_DESCRIPTION, PRF_AUDIT_CD, PRF_AUDIT_MU, PRF_AUDIT_RD, and PRF_AUDIT_MD. No direct relationship with other tables in schema is apparent based on provided information.,8,PRF_DESCRIPTION,TEXT,YES,,
